Licenciatura	Noturno	Fortaleza	UFC	CE	Ampla concorrência	660.86	2020-01-25T00:05:20
Bacharelado	Noturno	Juazeiro do Norte	UFCA	CE	Ampla concorrência	657.13	2020-01-25T00:05:20
Licenciatura	Noturno	Juazeiro do Norte	UFCA	CE	Ampla concorrência	656.57	2020-01-25T00:05:20
Bacharelado	Noturno	Vitória	UFES	ES	Ampla concorrência	678.25	2020-01-25T00:05:20
Licenciatura	Noturno	Vitória	UFES	ES	Ampla concorrência	669.86	2020-01-25T00:05:20
Bacharelado	Noturno	Goiânia	UFG	GO	Ampla concorrência	642.26	2020-01-25T00:05:20
Bacharelado	Noturno	Goiás	UFG	GO	Ampla concorrência	575.54	2020-01-25T00:05:20
Licenciatura	Noturno	Goiás	UFG	GO	Ampla concorrência	579.90	2020-01-25T00:05:20
Licenciatura	Vespertino	São Luís	UFMA	MA	Ampla concorrência	728.74	2020-01-25T00:05:20
Licenciatura	Noturno	Lavras	UFLA	MG	Ampla concorrência	673.03	2020-01-25T00:05:20
Licenciatura	Noturno	Montes Claros	UNIMONTES	MG	Ampla concorrência	629.95	2020-01-25T00:05:20
Licenciatura	Noturno	São João del Rei	UFSJ	MG	Ampla concorrência	623.02	2020-01-25T00:05:20
Bacharelado	Integral	São João del Rei	UFSJ	MG	Ampla concorrência	628.50	2020-01-25T00:05:20
Licenciatura	Noturno	Campo Grande	UFMS	MS	Ampla concorrência	644.63	2020-01-25T00:05:20
Bacharelado	Noturno	Cuiabá	UFMT	MT	Ampla concorrência	615.76	2020-01-25T00:05:20
Licenciatura	Integral	Cuiabá	UFMT	MT	Ampla concorrência	580.86	2020-01-25T00:05:20
Licenciatura	Integral	Campina Grande	UEPB	PB	Ampla concorrência	571.00	2020-01-25T00:05:20
Licenciatura	Noturno	Campina Grande	UEPB	PB	Ampla concorrência	593.77	2020-01-25T00:05:20
Bacharelado	Noturno	Campina Grande	UFCG	PB	Ampla concorrência	629.60	2020-01-25T00:05:20
Licenciatura	Noturno	Campina Grande	UFCG	PB	Ampla concorrência	623.96	2020-01-25T00:05:20
Bacharelado	Noturno	João Pessoa	UFPB	PB	Ampla concorrência	640.20	2020-01-25T00:05:20
Licenciatura	Noturno	João Pessoa	UFPB	PB	Ampla concorrência	610.26	2020-01-25T00:05:20
Licenciatura	Vespertino	Recife	UFPE	PE	Ampla concorrência	640.64	2020-01-25T00:05:20
Bacharelado	Vespertino	Recife	UFPE	PE	Ampla concorrência	673.16	2020-01-25T00:05:20
Licenciatura	Noturno	Parnaíba	UESPI	PI	Ampla concorrência	567.76	2020-01-25T00:05:20
Licenciatura	Integral	Teresina	UFPI	PI	Ampla concorrência	609.99	2020-01-25T00:05:20
Licenciatura	Noturno	Foz do Iguaçu	UNILA	PR	Ampla concorrência	588.58	2020-01-25T00:05:20
Licenciatura	Noturno	Guarapuava	UNICENTRO	PR	Ampla concorrência	566.21	2020-01-25T00:05:20
Licenciatura	Noturno	Jacarezinho	UENP	PR	Ampla concorrência	647.88	2020-01-25T00:05:20
Licenciatura	Noturno	Londrina	UEL	PR	Ampla concorrência	711.14	2020-01-25T00:05:20
